project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
ClimateModels.jl,Uniform interface to climate models of varying complexity and completeness.,gaelforget,https://github.com/gaelforget/ClimateModels.jl.git,github,"climate,data,data-science,git,interface,julia,modeling,parameters,atmosphere,cmip,ecco,ipcc,mitgcm,ocean,workflow",Earth and Climate Modeling,"2022/09/03, 12:44:09",33,0,25,true,Julia,,,Julia,https://gaelforget.github.io/ClimateModels.jl/dev/,",https://zenodo.org/badge/latestdoi/260379066","2020/05/01, 04:28:11",856,MIT,275,468,"2022/09/03, 12:44:10",2,81,83,52,1,0,0.0,0.002557544757033292,"2022/09/03, 15:05:44",v0.2.11,0,2,false,,false,false,,,,,,,,,,,
cmip56_forcing_feedback_ecs,"Effective climate sensitivity, effective 2xCO2 radiative forcing, and radiative feedbacks for all CMIP5 and CMIP6 models that have published output from abrupt CO2 quadrupling experiments.",mzelinka,https://github.com/mzelinka/cmip56_forcing_feedback_ecs.git,github,,Earth and Climate Modeling,"2022/06/15, 19:07:12",22,0,6,true,,,,,,",https://zenodo.org/badge/latestdoi/259409949","2020/04/27, 17:55:28",860,MIT,10,74,"2022/09/03, 12:44:10",0,0,0,0,1,0,0,0.0,"2022/06/15, 19:06:36",v2.2,0,1,false,,false,false,,,,,,,,,,,
ECMWF Reanalyses,A collection of reanalysis datasets produced the European Centre for Medium-Range Weather Forecasts (ERA family).,en/forecasts/datasets,,custom,,Earth and Climate Modeling,,,,,,,,,,https://www.ecmwf.int/en/forecasts/datasets/browse-reanalysis-datasets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hn2016_falwa,A Python library for computing Finite-Amplitude Local Wave Activity from climate data.,csyhuang,https://github.com/csyhuang/hn2016_falwa.git,github,"hacktoberfest,science,science-research,climate-analysis,python,climate-data-analysis,climate-data,climate,climate-science",Earth and Climate Modeling,"2022/08/29, 21:30:52",22,0,3,true,Python,,,"Python,Fortran",https://hn2016-falwa.readthedocs.io/en/latest/,",https://zenodo.org/badge/latestdoi/63908662,https://doi.org/10.1126/science.aat0721","2016/07/21, 23:24:57",2236,MIT,65,368,"2022/08/28, 03:50:29",6,22,47,15,8,0,0.2,0.04790419161676651,"2022/08/29, 21:33:15",v0.6.1,1,3,false,,false,false,,,,,,,,,,,
climpred,"Aims to be the primary package used to analyze output from initialized dynamical forecast models, ranging from short-term weather forecasts to long-term climate forecasts.",pangeo-data,https://github.com/pangeo-data/climpred.git,github,"python,climate,climate-analysis,prediction,xarray,dask,pangeo,forecasting,s2s,s2d",Earth and Climate Modeling,"2022/08/28, 10:32:16",171,7,72,true,Python,Pangeo,pangeo-data,"Python,TeX,Shell",https://climpred.readthedocs.io,",https://doi.org/10.5281/zenodo.4556085\n","2017/09/16, 18:11:33",1814,MIT,80,946,"2022/08/27, 18:30:55",25,437,751,116,8,3,0.9,0.4282296650717703,"2021/12/20, 21:13:29",v2.2.0,2,7,false,,true,true,"aaronspring/climpred_egu22_demo,dougiesquire/Squire_2022_CAFE-f6,aaronspring/Spring_and_Ilyina_2020_GRL,aaronspring/Spring_etal_2021_ESD,CSHS-CWRA/RavenPy,DS4Earth/sp2020,bradyrx/esmtools",,https://github.com/pangeo-data,http://pangeo.io,earth,,,https://avatars.githubusercontent.com/u/23299451?v=4,,,
downscaleR,"An R package for empirical-statistical downscaling focusing on daily data and covering the most popular approaches (bias correction, Model Output Statistics, Perfect Prognosis) and techniques (e.g. quantile mapping, regression, analogs, neural networks).",SantanderMetGroup,https://github.com/SantanderMetGroup/downscaleR.git,github,,Earth and Climate Modeling,"2022/09/01, 12:00:32",78,0,12,true,R,Santander Meteorology Group (UC-CSIC),SantanderMetGroup,"R,Python",https://github.com/SantanderMetGroup/climate4R,",https://doi.org/10.5281/zenodo.3277316,https://doi.org/10.1016/j.envsoft.2018.09.009\nCheck,http://doi.org/10.1016/j.cliser.2017.07.001\n\n\n","2013/10/25, 13:39:38",3236,MIT,5,1108,"2022/08/01, 22:06:59",31,7,62,1,34,0,0.0,0.3416216216216216,"2021/07/05, 13:50:02",v3.3.3,0,10,false,,false,false,,,https://github.com/SantanderMetGroup,http://www.meteo.unican.es,Santander,,,https://avatars.githubusercontent.com/u/5774630?v=4,,,
DeepDownscaling,Deep learning approaches for statistical downscaling in climate.,SantanderMetGroup,https://github.com/SantanderMetGroup/DeepDownscaling.git,github,,Earth and Climate Modeling,"2022/02/28, 10:49:04",32,0,18,true,Jupyter Notebook,Santander Meteorology Group (UC-CSIC),SantanderMetGroup,Jupyter Notebook,,",https://doi.org/10.5281/zenodo.3461087","2019/09/11, 11:07:41",1089,MIT,9,153,"2021/03/03, 09:08:41",0,0,1,0,550,0,0,0.18000000000000005,"2021/06/21, 16:11:58",v1.5,0,3,false,,false,false,,,https://github.com/SantanderMetGroup,http://www.meteo.unican.es,Santander,,,https://avatars.githubusercontent.com/u/5774630?v=4,,,
Pymagicc,A Python wrapper around the reduced complexity climate model.,openscm,https://github.com/openscm/pymagicc.git,github,"climate-model,magicc-model,python-wrapper",Earth and Climate Modeling,"2021/09/07, 07:32:48",34,7,3,true,Jupyter Notebook,OpenSCM,openscm,"Jupyter Notebook,Python,Makefile,TeX,Dockerfile",https://pymagicc.readthedocs.io/,",https://zenodo.org/record/1111815\n,https://doi.org/10.5194/acp-11-1417-2011,https://doi.org/10.5194/acp-11-1417-2011,https://doi.org/10.21105/joss.00516,https://doi.org/10.21105/joss.00516,https://doi.org/10.5281/zenodo.1111815","2017/02/03, 10:34:12",2039,BSD-3-Clause,1,1376,"2021/08/04, 11:49:46",37,196,303,0,396,2,1.2,0.24344569288389517,"2019/09/04, 23:37:04",v2.0.0-beta,4,6,false,,false,false,"vishwaspuriofficial/streamlit,hsbay/cdrmex,openscm/openscm-runner,billbwu/germ,24hOrBust/RisingTide,znicholls/netcdf-scm,openscm/openscm",,https://github.com/openscm,,,,,https://avatars.githubusercontent.com/u/62363211?v=4,,,
climateforcing,An incomplete toolbox of scripts and modules used for analysis of climate models and climate data.,chrisroadmap,https://github.com/chrisroadmap/climateforcing.git,github,,Earth and Climate Modeling,"2021/12/07, 09:35:44",12,3,2,true,Python,,,"Python,Makefile,Batchfile,Shell",,",https://doi.org/10.5281/zenodo.4621058\n,https://doi.org/10.1002/2014JD021710.\n-,https://doi.org/10.1175/JCLI4143.1\n\n\natmos,https://doi.org/10.1175/2009JCLI3466.1\n-,https://doi.org/10.1175/JCLI-D-12-00195.1\n-,https://doi.org/10.1175/JCLI-D-12-00196.1\n-,https://doi.org/10.1088/1748-9326/aad2e4\n\n\nutci,https://doi.org/10.1007/s00484-011-0454-1\n\n\nutils","2019/06/21, 08:34:24",1171,Apache-2.0,3,108,"2021/12/07, 09:35:49",6,18,25,6,271,0,0.0,0.0,"2021/12/07, 09:37:45",v0.2.3,0,1,false,,false,true,"cmip6moap/project10,chrisroadmap/heatstress,chrisroadmap/aerosol-history",,,,,,,,,,
xgcm,A Python package for analyzing general circulation model output data.,xgcm,https://github.com/xgcm/xgcm.git,github,"climate-model,gridded-data,python,finite-volume",Earth and Climate Modeling,"2022/08/29, 13:07:44",181,35,34,true,Python,xgcm,xgcm,"Python,TeX",http://xgcm.readthedocs.org,",https://zenodo.org/badge/latestdoi/41581350\n","2015/08/29, 04:57:31",2563,MIT,90,535,"2022/08/29, 13:07:47",78,270,459,141,6,10,0.6,0.664319248826291,"2022/06/14, 20:47:18",v0.8.0,0,28,false,,true,false,"tedw0ng/wri-agriadapt-demo,bmanjaree/oceanliner_back-up,jetesdal/xwmt,ECCO-GROUP/ECCO-Dataset-Production,fraserwg/dwbc-proj,ngam/ngc-ext-pangeo,LandscapeGeoinformatics/pangeobinder2022a,ChuningWang/pyroms2,jkrasting/momlevel,rcaneill/caneill-et-al-JPO-nemo-transition-zone,NCAR/rechunk_retro_nwm_v21,nbren12/python-packaging-rodeo,ESMG/gridtools,CRIMAC-WP4-Machine-learning/CRIMAC-reportgeneration,ai2cm/fv3net,BenniSchmiedel/ECO,AaronDavidSchneider/cubedsphere,sdat2/seager19,abishekg7/pangeo_binders,xoceanmodel/xroms,martinclaus/py-da-stack,AnnaKwa/little-things,informatics-lab/lenny,rcaneill/xbasin,serazing/now-postprocess,rcaneill/xnemogcm,DS4Earth/sp2020,NCAR/pop-tools,aulemahal/MITgcmtools-py,cpatrizio88/ECCO_tools,ECCO-GROUP/ECCOv4-py,jaard/xcroco,eqh2395/VIsualisation-notebook-tools,eqh2395/lenny,hainegroup/oceanspy",,https://github.com/xgcm,,,,,https://avatars.githubusercontent.com/u/14025832?v=4,,,
MPAS-Analysis,Provides analysis for the MPAS components of ACME.,MPAS-Dev,https://github.com/MPAS-Dev/MPAS-Analysis.git,github,"mpas-analysis,mpas,e3sm,climate-analysis,climate-model",Earth and Climate Modeling,"2022/08/16, 19:58:40",41,0,7,true,Python,,MPAS-Dev,"Python,Shell,MATLAB,JavaScript,HTML,Jupyter Notebook,CSS,TeX",,,"2016/06/22, 20:29:57",2265,CUSTOM,172,2058,"2022/08/16, 20:27:13",24,581,861,74,19,2,0.4,0.12399463806970512,"2022/07/06, 15:58:22",1.7.0,0,13,false,,false,false,,,https://github.com/MPAS-Dev,,,,,https://avatars.githubusercontent.com/u/4063217?v=4,,,
DALES,Dutch Atmospheric Large-Eddy Simulation model.,dalesteam,https://github.com/dalesteam/dales.git,github,,Earth and Climate Modeling,"2022/06/20, 14:10:31",33,0,5,true,Fortran,,dalesteam,"Fortran,C,TeX,Shell,CMake,Roff,Yacc,Makefile,Lex,NCL,IDL",,",https://zenodo.org/badge/latestdoi/32735454,https://doi.org/10.5194/gmd-3-415-2010,https://doi.org/10.1007/s10546-016-0182-5","2015/03/23, 13:59:51",2722,GPL-3.0,43,2559,"2022/08/08, 13:51:58",34,20,44,9,27,6,0.6,0.5104302477183833,"2022/06/21, 13:37:01",v4.4,0,13,false,,false,false,,,https://github.com/dalesteam,,,,,https://avatars.githubusercontent.com/u/11614894?v=4,,,
WRF,A state-of-the-art atmospheric modeling system designed for both meteorological research and numerical weather prediction.,wrf-model,https://github.com/wrf-model/WRF.git,github,"wrf,weather,climate,forecast,nwp,model,simulation,fortran",Earth and Climate Modeling,"2022/08/25, 22:42:53",825,0,175,true,Fortran,Weather Research and Forecasting Model,wrf-model,"Fortran,Roff,C++,C,NASL,Shell,Assembly,Pawn,Makefile,NCL,Pascal,PLSQL,Perl,Yacc,Lex,M4,HTML,Forth,MATLAB,Emacs Lisp,EmberScript,sed,SourcePawn,NewLisp",,,"2016/08/16, 20:39:14",2210,CUSTOM,143,6468,"2022/08/30, 16:16:22",130,1471,1636,219,5,18,1.5,0.6472727272727272,"2022/08/25, 23:19:28",v4.4.1,0,107,false,,false,false,,,https://github.com/wrf-model,http://www2.mmm.ucar.edu/wrf/users/,"Boulder, Colorado, USA",,,https://avatars.githubusercontent.com/u/12666893?v=4,,,
RadiativeTransfer.jl,A full end-to-end modular software suite for radiative transfer and related atmospheric analysis.,RadiativeTransfer,https://github.com/RemoteSensingTools/vSmartMOM.jl.git,github,,Radiative Transfer,"2022/06/28, 14:11:12",30,0,16,true,Julia,RemoteSensingTools,RemoteSensingTools,Julia,,,"2020/07/02, 16:53:51",794,Apache-2.0,88,544,"2022/05/11, 12:56:55",11,112,117,12,116,6,0.0,0.13802816901408455,"2022/02/23, 01:22:14",v0.5.0,0,5,false,,true,false,,,https://github.com/RemoteSensingTools,,,,,https://avatars.githubusercontent.com/u/83097293?v=4,,,
libRadtran,A collection of C and Fortran functions and programs for calculation of solar and thermal radiation in the Earth's atmosphere.,,,custom,,Radiative Transfer,,,,,,,,,,http://www.libradtran.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARTS,A radiative transfer model for the millimeter and sub-millimeter spectral range.,atmtools,https://github.com/atmtools/arts.git,github,"radiative-transfer,atmospheric-science,cpp",Radiative Transfer,"2022/09/02, 13:39:32",41,0,10,true,C++,,atmtools,"C++,C,Python,Shell,Jupyter Notebook,CMake,MATLAB,Roff,IDL,Perl,Dockerfile,CSS",https://www.radiativetransfer.org/,,"2012/10/29, 12:51:17",3597,GPL-2.0,1160,8494,"2022/09/02, 13:39:33",17,436,497,156,2,2,0.1,0.5370281892021023,"2022/05/16, 06:12:27",v2.5.4,0,13,false,,false,true,,,https://github.com/atmtools,,,,,https://avatars.githubusercontent.com/u/17474833?v=4,,,
Py6S,A Python interface to the 6S Radiative Transfer Model.,robintw,https://github.com/robintw/Py6S.git,github,"python,radiative-transfer,science,satellite,atmosphere,remote-sensing",Radiative Transfer,"2022/06/30, 15:51:19",138,9,17,true,Python,,,Python,,,"2012/08/08, 09:55:52",3679,LGPL-3.0,10,650,"2022/06/30, 19:54:51",10,45,87,6,66,2,0.0,0.056140350877192935,,,0,9,false,,false,false,"Tristanovsk/RTxploitation,ESA-PhiLab/WorldCrops,simonrp84/SMACPy,GeoscienceAustralia/dea-waterbodies,Applied-GeoSolutions/gips,lukasValentin/OBIA4RTM,loicdtx/micamac,OKzsy/work,gipit/gips",,,,,,,,,,
RTE+RRTMGP,A set of codes for computing radiative fluxes in planetary atmospheres.,earth-system-radiation,https://github.com/earth-system-radiation/rte-rrtmgp.git,github,"radiative-transfer,climate-model",Radiative Transfer,"2022/08/04, 21:07:58",51,0,18,true,Fortran,,earth-system-radiation,"Fortran,Python,Makefile,Shell",,",https://doi.org/10.1029/2019MS001621","2018/06/28, 16:14:45",1529,BSD-3-Clause,10,235,"2022/08/04, 21:07:59",10,148,176,50,31,1,0.2,0.3137254901960784,"2021/12/02, 18:23:45",v1.5,0,6,false,,false,true,,,https://github.com/earth-system-radiation,,,,,https://avatars.githubusercontent.com/u/61439532?v=4,,,
LBLRTM,Line-By-Line Radiative Transfer Model is an accurate and efficient line-by-line radiative transfer model derived from the Fast Atmospheric Signature Code.,AER-RC,https://github.com/AER-RC/LBLRTM.git,github,"radiative-transfer,radiative-transfer-models,atmospheric-modelling",Radiative Transfer,"2022/06/23, 16:59:58",38,0,11,true,Fortran,Atmospheric and Environmental Research R&C,AER-RC,"Fortran,C++,Dockerfile,Shell,NASL",,",https://zenodo.org/record/4019178,https://zenodo.org/record/4019178/files/aer_v_3.8.1.tar.gz?download=1,https://zenodo.org/record/4019178,https://zenodo.org/record/4019178,https://zenodo.org/record/4019178,https://zenodo.org/record/4019178","2018/08/15, 18:29:07",1481,CUSTOM,22,823,"2022/08/29, 11:32:04",9,3,15,10,6,0,0.0,0.368421052631579,"2022/06/16, 12:31:01",v12.13,0,4,false,,false,true,,,https://github.com/AER-RC,https://www.aer.com/science-research/atmosphere/radiative-transfer/,,,,https://avatars.githubusercontent.com/u/43891147?v=4,,,
Eradiate,A next-generation radiative transfer model for Earth observation applications.,eradiate,https://github.com/eradiate/eradiate.git,github,"radiative-transfer,earth-observation",Radiative Transfer,"2022/08/31, 17:12:32",24,0,11,true,Python,Eradiate,eradiate,"Python,C++,Dockerfile,Makefile,CMake,Shell",https://eradiate.readthedocs.io,,"2020/11/04, 09:40:35",669,LGPL-3.0,776,1457,"2022/09/02, 14:10:23",9,244,252,163,2,7,0.2,0.15734989648033126,,,0,5,false,,false,false,,,https://github.com/eradiate,,,,,https://avatars.githubusercontent.com/u/65609068?v=4,,,
Juelich Rapid Spectral Simulation Code,The Juelich Rapid Spectral Simulation Code (JURASSIC) is a fast infrared radiative transfer model for the analysis of atmospheric remote sensing measurements.,slcs-jsc,https://github.com/slcs-jsc/jurassic.git,github,"radiative-transfer,remote-sensing,infrared,stratosphere,troposphere,meteorology,atmospheric-science,atmosphere,high-performance-computing",Radiative Transfer,"2022/05/02, 10:46:29",5,0,0,true,C,Simulation and Data Laboratory Climate Science,slcs-jsc,"C,Shell,Makefile",,",https://doi.org/10.5281/zenodo.4572889,https://doi.org/10.5194/gmd-15-1855-2022,https://doi.org/10.1029/2008JD011241,https://doi.org/10.5194/acp-8-3671-2008,https://doi.org/10.5281/zenodo.4572889","2019/12/27, 12:43:59",982,GPL-3.0,37,136,"2022/03/23, 22:28:56",0,2,2,2,165,0,0.0,0.007518796992481258,"2022/03/12, 15:47:50",v1.8,0,2,false,,false,false,,,https://github.com/slcs-jsc,http://www.fz-juelich.de/ias/jsc/slcs,"Forschungszentrum Jülich, Germany",,,https://avatars.githubusercontent.com/u/14200814?v=4,,,
Tenstream,A 3D radiative transfer solver for earth system models.,tenstream,https://github.com/tenstream/tenstream.git,github,"radiative-transfer,atmospheric-science,atmospheric-modelling,large-eddy-simulation,numerical-weather-prediction,simulation,atmosphere,atmosphere-model,radiation,radiative-transfer-models",Radiative Transfer,"2022/07/19, 12:19:36",14,0,4,true,Fortran,Tenstream Radiative Transfer Model,tenstream,"Fortran,CMake,C++,Python,C,Shell,TeX,HTML",https://gitlab.com/jakubfabian/tenstream/,,"2015/03/05, 16:19:35",2740,GPL-3.0,318,3031,"2022/02/01, 14:54:05",0,5,7,1,215,0,0.0,0.08809020436927417,,,0,7,false,,false,false,,,https://github.com/tenstream,,,,,https://avatars.githubusercontent.com/u/11333945?v=4,,,
ClimateSatellite.jl,Julia package that downloads measurements and observational of climate satellite mission data.,JuliaClimate,https://github.com/JuliaClimate/ClimateSatellite.jl.git,github,"climate,climate-analysis,climate-science,gpm-imerg",Earth Observation and Climate Monitoring,"2021/10/30, 18:53:02",38,0,23,true,Julia,,JuliaClimate,Julia,,,"2019/10/03, 16:20:17",1067,MIT,1,213,"2020/05/04, 07:43:30",4,6,6,0,853,0,0.0,0.015075376884422065,"2020/10/20, 00:30:31",v0.4.3,0,3,false,,false,false,,,https://github.com/JuliaClimate,,,,,https://avatars.githubusercontent.com/u/41747566?v=4,,,
canadaHCD,Access Canadian Historical Climate Data from R.,gavinsimpson,https://github.com/gavinsimpson/canadaHCD.git,github,,Earth Observation and Climate Monitoring,"2019/11/05, 00:34:53",9,0,0,false,R,,,"R,Makefile",,,"2016/05/26, 21:08:37",2292,GPL-3.0,0,127,"2019/11/05, 14:32:41",6,12,22,0,1034,0,0.0,0.1351351351351351,,,0,2,false,,false,false,,,,,,,,,,,
climatedataguide,"Search and access 212 datasets covering the Atmosphere, Ocean, Land and more. Explore climate indices, reanalyses and satellite data and understand their application to climate model metrics.",,,custom,,Earth Observation and Climate Monitoring,,,,,,,,,,https://climatedataguide.ucar.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClimateSERV,"This web application allows development practitioners, scientists/researchers, and government decision-makers to visualize and download historical rainfall data, vegetation condition data, and 180-day forecasts of rainfall and temperature to improve understanding of, and make improved decisions for, issues related to agriculture and water availability.",SERVIR,https://github.com/SERVIR/ClimateSERV2.git,github,"climate,servir,servirglobal,climateserv,ndvi,esi,emodis,imerg,chirps",Earth Observation and Climate Monitoring,"2022/09/02, 20:13:37",3,0,3,true,Python,,SERVIR,"Python,JavaScript,HTML,CSS,Shell",https://climateserv.servirglobal.net/,,"2021/06/17, 19:37:56",444,CUSTOM,805,1112,"2022/08/09, 16:33:36",1,21,45,35,26,0,0.0,0.29714912280701755,,,0,5,false,,false,false,,,https://github.com/SERVIR,https://www.servirglobal.net/,,,,https://avatars.githubusercontent.com/u/8176548?v=4,,,
ClimateSERVpy,"Enables access to the ClimateSERV API where many types of climate data can be subset by area of interest, and time range, then either downloaded as tif, or NetCDf files, or the data can be statistically processed to render json values or csv.",SERVIR,https://github.com/SERVIR/ClimateSERVpy.git,github,"climateserv,python,dataset,time-series,chirps,smap,imerg,emodis,esi",Earth Observation and Climate Monitoring,"2022/08/26, 18:54:00",3,0,2,true,Python,,SERVIR,"Python,Shell,Batchfile",https://pypi.org/project/climateserv/,,"2020/01/31, 20:47:34",947,CUSTOM,7,15,"2022/02/25, 20:17:31",0,0,4,3,191,0,0,0.0,"2022/08/26, 18:56:12",v0.0.22,0,1,false,,false,false,,,https://github.com/SERVIR,https://www.servirglobal.net/,,,,https://avatars.githubusercontent.com/u/8176548?v=4,,,
chirps,"A quasi-global high-resolution rainfall data set, which incorporates satellite imagery and in-situ station data to create gridded rainfall time series for trend analysis and seasonal drought monitoring.",ropensci,https://github.com/ropensci/chirps.git,github,"climatology,precipitation-data,rstats,chirps",Earth Observation and Climate Monitoring,"2022/04/03, 05:53:23",23,0,9,true,R,rOpenSci,ropensci,"R,TeX",https://docs.ropensci.org/chirps/,",https://zenodo.org/badge/latestdoi/225693680,https://doi.org/10.1038/sdata.2015.66,https://doi.org/10.1175/JCLI-D-18-0698.1","2019/12/03, 18:57:12",1006,CUSTOM,11,240,"2022/04/18, 07:32:02",7,4,37,10,139,0,0.25,0.5,"2022/01/13, 11:56:53",v0.1.4,0,3,false,,false,true,,,https://github.com/ropensci,https://ropensci.org/,"Berkeley, CA",,,https://avatars.githubusercontent.com/u/1200269?v=4,,,
